ID,Date,Time,Headline,News,Source,Field,Reaction/Sentiment,Polarity,Subjectivity
1296,2015-11-11,17:08:00,"Microsoft capitulates, announces German data centres","Clouds in Europe won't rain data onto US spies Call it “safe harbour” in action: Microsoft has announced it's going to go along with Germany's data privacy concerns and start hosting Azure, Office 365, and Dynamics CRM Online in that country.… ",new_channel_1534,Tech,0.47633073159999995,0.3,0.3
1100,2015-11-11,17:09:15,Croat Most Party Demand National Unity Government to Fix Economy,,new_channel_175,Finance,0.5261829255,0.0,0.0
1294,2015-11-11,17:18:00,Microsoft HoloLens research grant recipients revealed,"This past summer, Microsoft put out a call for grant proposals with the goal of getting some creative and innovative uses for its HoloLens in the pipeline. On Wednesday, the company announced the recipients of its academic research grants, the total of which is five, as well as the five runner-ups. Says Microsoft, &quot;It’s so exciting to see the academic … Continue reading ",journal_1341,Tech,0.6242142222,0.15,0.5428571428571428
1217,2015-11-11,17:20:12,Republicans still can't explain why their economic ideas keep failing,"She told the story of a woman she met who worries about her economic situation, then said, """"""Yes, problems have gotten much worse under",new_channel_1760,Finance,0.4533590463,-0.1,0.4
1111,2015-11-11,17:27:12,"Don't mess with Texas, unless you're oil prices",Trends also highlight how the statewide economic outlook is taking a turn for the worse. Texas' real gross domestic product is forecast to slow,online_post_256,Finance,0.46388557810000003,-0.1,0.26
1107,2015-11-11,17:32:17,The best bits from Microsoft's Future Decoded 2015,"Microsoft's Future Decoded event brings together a star-studded set of speakers, with a focus on digital change.",journal_330,Tech,0.4537976785,0.0,0.0625
1140,2015-11-11,17:40:15,"Happy? Sad? Forget age, Microsoft can now guess your emotions",Microsoft unveils beta tool on its website that guesses people's emotions through facial recognition software. But how does that make you feel?,new_channel_1460,Tech,0.560534063,0.0,0.0
1113,2015-11-11,17:44:15,"Microsoft's Surface Book 'tries too hard,' Tim Cook says","Apple chief Tim Cook had some harsh words for Microsoft during a stop in Ireland on Wednesday, saying that the Redmond firm's latest Surface",online_post_99,Tech,0.43373853380000005,0.033333333333333326,0.6666666666666666
1115,2015-11-11,17:50:09,"Slashing science spending is false economy, warns Chuka Umunna","Chuka Umunna, who told manufacturing bosses the Department for Business, Innovation and Skills should be the engine room of the economy.",new_channel_1460,Finance,0.4550618908,0.0,0.0
1208,2015-11-11,18:00:00,"Microsoft issues $100,000 and two HoloLens kits to five different schools nationwide","Back in July, Microsoft revealed a grant program for colleges and universities looking to take advantage of its forthcoming HoloLens augmented reality headset. Dubbed the Academic Research Request for Proposals, the grant promises $100,000 and two HoloLens development kits to five schools. In order to enter, schools would have to submit a 1 to 3 page proposal explaining why they should be ",journal_416,Tech,0.5797272811999999,0.0,0.0
1152,2015-11-11,18:00:10,China's economy still weak as data indicate sluggish activities,CHINA'S economy continued to be weak in October as industrial production and fixed-asset investment grew moderately while retail sales were,online_post_1296,Finance,0.503787654,-0.1875,0.6625
1124,2015-11-11,18:00:11,"If the Economy is Strong, Why Are These Assets In Full Blown Bear ...","We are often told that the global economy is strong"""""" that fears of a contraction are overblown"""""" that China is still an engine for economic",online_post_610,Finance,0.5184815061,0.2111111111111111,0.3111111111111111
1204,2015-11-11,18:00:11,Fourth GOP Debate Puts Economy at Center Stage,"In a debate focused on the economy, all the candidates agreed on some of the basic tenets of GOP philosophy: Cut regulations, cut taxes, end",online_post_1758,Finance,0.5655829822,0.0,0.125
1130,2015-11-11,18:00:18,Helping Heroes: Microsoft Program Helps Transitioning Service ...,"Chris Cortez, vice president of military affairs at Microsoft (MSFT), said the problem is likely to only become more acute as 200,000 active-duty",journal_561,Tech,0.5024847553,0.2,0.7
1134,2015-11-11,18:00:20,Blockchain As A Service: Microsoft Azure Runs BlockApps And ...,Arguably one of the most eagerly awaited talks during the Ethereum's Devcon1 conference in London was that of Marley Gray from Microsoft.,online_post_352,Tech,0.5943625672,0.5,0.5
62195,2015-11-11,18:03:00,Envoy recalls sacrifices made by Yasser Arafat,"HOMAGE: Newly arrived Palestine Consul General Mohammed Yahya Al-Assadi with journalists as they paid tribute to martyr Yasser Arafat on his death anniversary, in Jeddah on Tuesday. ",online_post_100,International,0.581408144,0.09318181818181819,0.4772727272727273
1209,2015-11-11,18:12:00,"Microsoft issues $100,000 and two HoloLens kits to five different schools nationwide","Back in July, Microsoft revealed a grant program for colleges and universities looking to take advantage of its forthcoming HoloLens augmented reality headset. Today, it announced the winners. The post Microsoft issues $100,000 and two HoloLens kits to five different schools nationwide appeared first on Digital Trends . ",journal_414,Tech,0.6778463376,0.0625,0.23333333333333334
1116,2015-11-11,18:12:12,Chinese Media Say Tourism Will Boost Russian Economy,"Amid falling oil prices and the global economic slowdown, many countries are counting on tourism. Russia is also taking steps in order to",new_channel_1329,Finance,0.654040249,0.2333333333333333,0.2333333333333333
1126,2015-11-11,18:13:15,"Veteran Care About The Economy, So Why Are Candidates Only ...",President Barack Obama and his Administration have made strides in improving veterans affairs. The 2016 candidates need to expound on,online_post_559,Finance,0.6247506914000001,0.0,0.0
1122,2015-11-11,18:25:20,Tim Cook's verdict on the Microsoft Surface? 'Sort of deluded',"Apple chief Tim Cook has been in Dublin to collect a gold medal award as honorary patron of the Trinity College Philosophical Society, but he",online_post_199,Tech,0.5366981765,0.0,0.0
1132,2015-11-11,18:30:19,Microsoft Corporation Price Target Upped For Halo's Success,Microsoft shares rallied today following a positive report from analysts at Piper Jaffray. They raised their price target from $53 to $64 per share,new_channel_1654,Tech,0.500948214,0.11363636363636363,0.3227272727272727
1139,2015-11-11,18:40:12,How institutional investors can alleviate climate change while ...,But healthy investment portfolios also rely on a stable long-term global economy. And a rapidly warming planet jeopardizes economic stability.,new_channel_470,Finance,0.543525965,0.2333333333333333,0.2333333333333333
1143,2015-11-11,19:00:15,How Microsoft Is Helping Veterans Land Tech Jobs,"They told her about the Microsoft Software &amp; Systems Academy (MSSA), an intensive 16-week IT training program for soldiers leaving active",journal_557,Tech,0.6705150342,-0.13333333333333333,0.6
1135,2015-11-11,19:04:19,Microsoft hands out first HoloLens academic research grants,"Microsoft's investment in the technology doesn't stop with the hardware and software itself, however. As the company announced on the",new_channel_1780,Tech,0.6101490442,0.0,0.0
1137,2015-11-11,19:18:22,Apple's CEO Oddly Strikes out at Microsoft's Surface Book,"It's being reported today that while Apple's CEO was at Dublin's Trinity College, he expressed out of character sharp words against Microsoft's",new_channel_1136,Tech,0.6834064179000001,-0.125,0.75
1194,2015-11-11,19:20:16,Oikos: The Origins of Economic Thought,It is we who participate in economic arrangements that replicate the income divide and the consumerism and burnout bubble that come with it.,journal_671,Finance,0.5586881006000001,0.2,0.2
1207,2015-11-11,19:20:17,"Modi UK Visit: Defence, economy top priorities says Indian PM",My visit is aimed at strengthening cooperation with a traditional friend that is not only a major economic partner of India but also one of the,online_post_1807,Finance,0.41080251219999997,0.065625,0.6125
1169,2015-11-11,19:20:18,Washington Metro's High Education Levels Sustains Economy and ...,"Washington's metro residents rate first in the nation: 50% of them have a bachelor's degree or higher. By generating higher incomes and,",online_post_177,Finance,0.4631460825,0.25,0.4444444444444444
1248,2015-11-11,19:33:00,Microsoft's new emotion-detecting AI can be hilariously bad at detecting emotions,"Now, Microsoft has launched an algorithm designed to recognize how humans feel, simply by reading our faces – and anyone who's not freaked out by it can try the beta version for themselves right now. The team behind Microsoft's Project Oxford, a set of advanced machine learning technologies for developers (or &quot;intelligent services&quot;), announced the public beta release of its new Emotion API ",new_channel_223,Tech,0.6136614792,0.07034632034632034,0.4523448773448773
1155,2015-11-11,20:00:11,Why We Must Ban Plastic Bags and Support a Circular Economy,The intention was to point out that in a circular economy products and packaging that escape the best recovery systems on the planet and cost,online_post_472,Finance,0.4510458114,1.0,0.3
1157,2015-11-11,20:00:14,"Fayemi resumes, promises to diversify economy to solid minerals","Mr Kayode Fayemi, the new Minister of Solid Minerals, on Wednesday in Abuja, promised to diversify Nigeria's economy from its mono product",journal_387,Finance,0.453169551,0.06818181818181818,0.2772727272727273
1214,2015-11-11,20:00:19,Microsoft overhauls Xbox One experience with a renewed focus on ...,"Xbox One New experience When the Xbox One debuted, some gamers were disappointed that Microsoft seemed to be leaving behind its",journal_590,Tech,0.5866019808,-0.3378787878787879,0.6348484848484849
1145,2015-11-11,20:05:10,"Rate hikes won't stall economy's momentum, forecaster says","The economy's greatest strength now is the """"""rock-solid"""""" consumer sector, years, following 12 years at Wells Fargo as an economic forecaster.",online_post_914,Finance,0.6984045240000001,0.39999999999999997,0.43333333333333335
1146,,20:06:14,Economy weaker than previous government said,The budget that was tabled in early 2015 projected a balanced budget based on a forecast economic growth of two to two-and-a-half per cent,journal_1233,Finance,0.497140573,0.15000000000000002,0.25
1147,2015-11-11,20:06:16,A Closer Look At Microsoft And Red Hat Partnership,"After a long wait, Microsoft and Red Hat finally announced their impending partnership last week. This deal marks a significant milestone for",online_post_559,Tech,0.39637102960000004,0.065,0.4683333333333334
1225,2015-11-11,20:15:00,Microsoft takes on Apple in Sydney by copying Apple's retail experience,"If it wasn't for promotional material surrounding the launch of Microsoft's Sydney CBD store on Thursday, one might have mistaken its launch for that of an Apple store. ",journal_1460,Tech,0.5648617575,0.0,0.0
1149,2015-11-11,20:15:16,Microsoft will hand out $500K to these five HoloLens grant winners,"Microsoft put out the call this summer for innovative, academic applications using its HoloLens augmented reality headset, offering $100,000",new_channel_467,Tech,0.6063936072,0.25,0.5
1156,2015-11-11,20:17:11,"Deflation looms as sinking prices hit production, investment","E-commerce is shoring up China's economy at the expense of big bricks-and-mortar stores, like this outlet mall outside Chongqing that closed",journal_1110,Finance,0.44471362740000003,-0.03333333333333333,0.08333333333333333
1150,2015-11-11,20:17:17,Happy Face? Microsoft Website Uses AI to Scan Photos for Emotions,"With a little smarts and a lot of reference photos, it can at least make a guess, and a new website provided by Microsoft does just that. Upload or",journal_1038,Tech,0.3411174365,-0.11704545454545455,0.4515151515151515
1159,2015-11-11,20:20:09,"Global economy: average growth, the best to expect  Wells Fargo","FXStreet (C""""rdoba) - Analysts from Wells Fargo wrote in its Monthly Economic Outlook that """"""average"""""" rates of growth may be the best the global",journal_523,Finance,0.4699053736,0.2625,0.22499999999999998
1244,2015-11-11,20:20:13,Microsoft's Huge Update Could Bring Artificial Intelligence To Your ...,"Microsoft's new Emotion API can distinguish eight emotions, and is just one of the developer-focused tools announced today with Project",online_post_1166,Tech,0.5789279226,0.13636363636363635,0.45454545454545453
1148,2015-11-11,20:28:12,Pew analysis shows US economy setting young women back 75 years,"Among millennials of both genders, though, the trend is clear """""" they have less autonomy in the economy, and their parents and/or relatives are",journal_666,Finance,0.5028494983,-0.03333333333333332,0.22499999999999998
1153,2015-11-11,20:40:10,Republicans Say Fed Is Manipulating and Threatening Global ...,"In an interview prior to the debate, Christie said the federal unemployment rate of 5 percent fails to paint a realistic picture of the economy.",new_channel_294,Finance,0.39324200270000004,-0.11111111111111112,0.2111111111111111
1162,2015-11-11,20:40:14,The US economy is turning into a nightmare for recruiters,"The US economy is turning into a nightmare for recruiters: they just can't find enough qualified people to fill jobs. In a recent note to clients, Macquarie Research",online_post_218,Finance,0.5044376423,0.0,0.375
1180,2015-11-11,20:40:21,Sask. economy grew 1.9% in 2014,"This pumpjack near Weyburn is part of a western Canadian energy economy that benefits the whole nation, a report says. (EnCana's CO2",journal_1248,Finance,0.6199689179,0.10000000000000002,0.26666666666666666
1181,2015-11-11,20:40:23,The Surface Book and Microsoft's Marketing Folly,"Nobody is denying that the new Microsoft Surface Book laptop isn't very cool for both its design and features. But with this device, Microsoft has",new_channel_1118,Tech,0.6044292712,0.29568181818181816,0.6497727272727273
1286,2015-11-11,20:51:00,Microsoft opens first flagship store outside US in Sydney,"MICROSOFT has opened a two-storey, 6000 square metre flagship store in Sydney to show off Windows 10, new Surface devices and fitness wearables. ",online_post_1187,Tech,0.6419351699,0.13636363636363635,0.45454545454545453
1164,2015-11-11,21:00:10,"AAA wants spare tires back in new cars, fuel economy be damned","The rule of thumb states that every 100 pounds taken out of a car improves its fuel economy by roughly one percent. However, inflator kits only",journal_235,Finance,0.44251635270000006,-0.05,0.7
1216,2015-11-11,21:00:19,Microsoft's New Emotion Analyzing Software Identifies All of Our ...,"Microsoft's new emotion detection software, Project Oxford, is significantly better than other facial recognition software we've seen. Here",new_channel_1490,Tech,0.7307716515,0.1278409090909091,0.33238636363636365
1160,2015-11-11,21:02:11,"Japanese firms less upbeat on economy, poll shows","The poor poll results will be followed by government data, to be released on Monday, which is expected to show that the economy slipped back",online_post_1553,Finance,0.5536256820000001,-0.2,0.3
1166,2015-11-11,21:02:16,Gartner recognizes Microsoft as magic quadrant leader in ODBMS,Microsoft has once again earned recognition as a leader in the Magic Quadrant for Operational Database Management Systems (ODBMS) for,online_post_1667,Tech,0.5575921568,0.5,1.0
1165,2015-11-11,21:15:15,"Halo 5 players report progress resetting bug, Microsoft working on fix","It doesn't appear to be as widespread as the matchmaking issues that plagued Halo: The Master Chief Collection, but a serious problem has reared its head in",online_post_584,Tech,0.4259094356,-0.3333333333333333,0.6666666666666666
1163,2015-11-11,21:18:17,Microsoft will roll out update for Xbox One,Microsoft is giving the Xbox One a new look as the company tries to focus its video game console on its main function: gaming. The company,journal_830,Tech,0.5398814452,-0.04924242424242425,0.3969696969696969
1292,2015-11-11,21:25:00,Microsoft bolsters artificial intelligence with additions to Project Oxford,"Microsoft's Project Oxford emotion detection service can let developers know what people in a photo are feeling. Credit: Microsoft Microsoft's Project Oxford, a suite of developer tools based on the company's machine learning and artificial intelligence research, is getting a new quintet of services, the company announced at its Future Decoded conference in London. ",new_channel_891,Tech,0.4186189213,-0.15454545454545454,0.5265151515151515
1234,2015-11-11,21:34:00,'Austrian economy again losing momentum',"Vienna, Nov 12 (IANS) The moderate recovery of the Austrian economy in recent months is faced with yet another slowdown, a leading Austrian research institute stated on Wednesday. In its latest economic report, the Austrian Institute of Economic Research (WIFO) said although its leading indicators show an improvement in business sentiment through greater investments and a more lively export ",online_post_683,Finance,0.5501449437,0.2545454545454545,0.46875000000000006
1168,2015-11-11,21:38:16,"California Case Threatens Uber's Business Model, Future Of ..."," Plouffe, former adviser to President Obama and current board member of the company Uber, about the growth of the freelance economy.",online_post_1002,Finance,0.477392395,0.0,0.2
1253,2015-11-11,21:40:10,One-trick Economy,"News that Apple, the multinational technology giant, will create 1,000 jobs in Cork is obviously good for the economy. A further 300 jobs were",new_channel_1561,Finance,0.45811373270000005,0.2333333333333333,0.7000000000000001
1256,2015-11-11,21:47:00,'Austrian economy again losing momentum',"Vienna, Nov 12 (IANS): The moderate recovery of the Austrian economy in recent months is faced with yet another slowdown, a leading Austrian research institute stated on Wednesday. ",journal_366,Finance,0.5026966307999999,0.0,0.475
1171,2015-11-11,22:16:18,How Microsoft showed me what happiness really is,Then along came Microsoft with its Project Oxford. This fascinating tool uses machine learning and emotion-recognizing technology to,journal_235,Tech,0.6228050323,0.7,0.8500000000000001
1176,2015-11-11,22:19:15,"We put Microsoft's emotion-guessing photo tool to the test, and so ...","The team behind Microsoft's Project Oxford""""""an initiative that aims to arm developers with easy-to-use machine learning tools that'll enable",new_channel_1433,Tech,0.4744981161,-0.4,0.7
1179,2015-11-11,22:20:13,Layoffs; labour unrest imperils local economy,The North Bay economy is taking a beating with three of its major employers now wrestling with labour disputes or layoffs. The latest blow came,new_channel_1517,Finance,0.523834769,0.28125,0.7
1291,2015-11-11,22:25:00,"Microsoft, Box co-develop Windows 10 app with deep Office ties","On Wednesday, Microsoft continued its neutral approach toward cloud storage providers by partnering with Box, which has launched its own universal app for Windows 10. ",new_channel_891,Tech,0.4761210188,0.3,0.5
1174,2015-11-11,,Japan Inc sees no turnaround soon for economy likely in recession,"TOKYO (Reuters) - Most Japanese companies do not expect the nation's flagging economy to recover until well into next year at the earliest,",online_post_1348,Finance,0.5117139056000001,0.16666666666666666,0.16666666666666666
1227,2015-11-11,22:40:10,Saskatchewan economy grew 1.9% in 2014,"Doug Elliott, publisher of Sask Trends Monitor, said 2014 economic growth was restrained due to the record crop of 38.4 million tonnes",journal_1248,Finance,0.5797874511,0.037500000000000006,0.2875
1297,2015-11-11,22:40:13,IMF economist sees major challenges to global economy,"An IMF economist sees major challenges to the global economy, including the migrant crisis and Britain's plan to move out of the Eurozine.",online_post_100,Finance,0.5504517737,0.03125,0.25
1278,2015-11-11,22:40:14,Microsoft Surface Pro 4: 5 major glitches,"It's been a few weeks since Microsoft's Surface Pro 4 went on sale, and the tablet is about to get some stiff competition from the iPad Pro and",journal_1435,Tech,0.6706649434,-0.20714285714285713,0.3
1250,2015-11-11,22:42:00,"Microsoft favors, some citizens oppose Grant PUD rate increases",EPHRATA - Grant County residents were given an opportunity to speak to the Grant PUD commissioners about the proposed 2016 rate changes. ,online_post_1858,Tech,0.5538525492,0.0,0.0
1184,2015-11-11,23:00:12,Japan Inc sees no turnaround soon for economy likely in recession,"Asked when they expect Japan's economy to be clearly recovering, only budget to boost the economy - which authorities have said is likely.",new_channel_1219,Finance,0.530442861,0.03333333333333334,0.7944444444444444
63575,2015-11-11,23:04:00,Rami G. Khouri,"NEW YORK — The dangerous and destructive situation on the ground in Israel-Palestine is painful for both parties, though Palestinians are being killed at a rate seven times faster than Israelis. ",new_channel_952,International,0.3317588365,-0.3927272727272727,0.5709090909090909
1288,2015-11-11,23:18:00,Fans flock to Microsoft flagship store,"Many Microsoft fans queued excitedly for hours to get a first look in the new Sydney store, which is the first to open outside of North America. ",journal_1460,Tech,0.4273402301,0.21590909090909088,0.41731601731601725
1185,2015-11-11,23:30:15,The economy and foreign technologies,The Nigerian economy is in reality a dependent one. This is because the technological basis of the economy is largely foreign. Available,journal_210,Finance,0.533018504,0.1375,0.2625
1257,2015-11-11,23:36:00,China's economy unlikely to have hard landing: ADB chief Takehiko Nakao,"There is room for Chinese authorities to deploy fiscal and monetary stimulus if the world's second-largest economy slows further, Nakao told a lecture. ",new_channel_1447,Finance,0.4007991178,0.0,0.25
1187,2015-11-11,23:37:16,Ultra low-power processors designed by Microsoft may revolutionize ...,"He reached out to Joel Sauder, a wildlife biologist for Idaho Fish and Game, and Mike Sinclair from Microsoft Research to work on an electronic",journal_414,Tech,0.37428385420000004,-0.4,0.4
1233,2015-11-11,23:40:12,"Councils assess tourism, economy impacts after BankSA closure ...",South Australian regional councils are reassessing their social and economic futures after the shock announcement that 20 BankSA country,new_channel_692,Finance,0.4030794506,0.07777777777777778,0.08888888888888889
1289,2015-11-11,23:44:00,Microsoft's Project Oxford Can Tell Your Emotional State From a Photo,"Microsoft also unveiled several new speech recognition capabilities, including identifying the person speaking in a noisy environment. ",new_channel_1012,Tech,0.37474976390000003,0.06818181818181818,0.22727272727272727
1260,2015-11-11,23:50:00,China’s economy unlikely to suffer a hard landing: ADB chief,"China’s economy is unlikely to suffer a hard landing as Beijing has room to deploy fiscal and monetary stimulus if the world’s second-largest economy slows further, Asian Development Bank Presiden ",online_post_1476,Finance,0.4289953428,-0.19791666666666669,0.38541666666666663
1186,2015-11-11,23:51:13,Five myths about the Chinese economy,"The McKinsey director says China's economy is often viewed as unlike any other, with behaviour irrational at best and criminal at worst.",new_channel_1346,Finance,0.6473769197,-0.13125,0.55625
1262,2015-11-11,23:53:00,Microsoft unveils new data plan to tackle US internet spying,,online_post_1483,Tech,0.5846659411999999,0.0,0.0
1808,2015-11-12,00:00:00,Xbox One's New Update Possibly Most Significant in Console ...,Microsoft on Thursday released the long-awaited New Xbox One Experience. It makes significant changes to the divisive user interface and,journal_581,Tech,0.5822187838,0.2556818181818182,0.6647727272727273
62002,2015-11-12,00:00:00,"Zionism, anti-blackness, and the struggle for Palestine","Eritrean Habtom Zerhom, 29, was killed by an Israeli security officer after a mob misidentified him as a Bedouin attacker. (Photo: i24 News).",new_channel_976,International,0.2393745423,-0.2,0.0
62003,2015-11-12,00:00:00,A Slow Boat to Fast Data: Why is Palestine Still Waiting for 3G?,"Palestine and Israel's ICT infrastructure are deeply intertwined. All international traffic must be routed through Israeli providers, with Palestinian",online_post_456,International,0.4502216301,0.0,0.2
62009,2015-11-12,00:00:00,CodePink Delegation to Palestine,A delegation of 23 members of the women's peace activist group CodePink just returned to the U.S. after a 9 day tour of Palestine. I was among,online_post_98,International,0.33050122460000003,0.0,0.0
62029,2015-11-12,00:00:00,Pro-Palestinian Students Blame Tuition Hikes on 'Zionists',Pro-Palestinian groups participating in a student protest against tuition increases at the City University of New York are blaming the high cost of,journal_558,International,0.3785285294,0.1481818181818182,0.4972727272727272
62045,2015-11-12,00:00:00,UNRWA: Palestinian refugees today feel more 'left behind' than ever,"""""""UNRWA is shocked by the upsurge in violence that has affected Palestinian and Israeli civilians and the pattern of deadly force against",journal_764,International,0.4268194068,-0.44999999999999996,0.6000000000000001
62049,2015-11-12,00:00:00,Palestine scores 6-0 against Malaysia again,"KUALA LUMPUR: Palestine hit Malaysia for another half-a-dozen goals in a World Cup Asian zone second round Group A qualifier in Amman,",new_channel_1051,International,0.3397663236,-0.06666666666666667,0.13333333333333333
62326,2015-11-12,00:00:00,Malaysia hit for six again by Palestine in AFC World Cup qualifying,Malaysia's mini-revival in qualification for the 2018 World Cup was brought to a shuddering halt at the Amman International Stadium on,new_channel_439,International,0.3249512954,0.0,0.0
62327,2015-11-12,00:00:00,The story of the SNP Palestine activist imprisoned in an Israeli ...,"""""""I was part of a delegation [which included healthcare workers and others planning meetings in Israel and Palestine]. I got off the plane on",online_post_361,International,0.36204575009999995,0.0,0.0
62330,2015-11-12,00:00:00,Steve Bell on Boris Johnson's trip to Israel and the Palestinian ...,"Steve Bell on Boris Johnson's trip to Israel and the Palestinian territories """""" cartoon. Steve Bell cartoon 13/11/2015. Illustration: Steve Bell.",,International,0.5777524501,0.0,0.0
62356,2015-11-12,00:00:00,IMF: Financial grants to Palestine declined by 71%,The total external financial support to the Palestinian Authority has declined by 71 percent since 2008; Turkey's Anadolu Agency reported the,journal_980,International,0.2695924577,0.0,0.2833333333333333
62369,2015-11-12,00:00:00,Palestine whips Malaysia 6-0 again,,online_post_902,International,0.35,0.0,0.0
62370,2015-11-12,00:00:00,Students work to end troubles in Palestine,,new_channel_532,International,0.5884752644,0.0,0.0
62694,2015-11-12,00:00:00,Pro-Palestinian groups in Million Student March blame 'Zionists',"(JTA) """""" Pro-Palestinian groups participating in a student protest against tuition increases at the City University of New York are blaming the",online_post_752,International,0.3627218022,0.13636363636363635,0.45454545454545453
62807,2015-11-12,00:00:00,Remembering Palestine's Arafat andMwalimu's support,OBSERVATION of the eleventh death anniversary of the late Palestinian leader Yasser Arafat could have evoked no more emotional and,journal_376,International,0.4634373854,-0.18333333333333335,0.5833333333333334
63727,2015-11-12,00:00:00,Palestine hand Malaysia another thrashing in World Cup qualifier,"PETALING JAYA: Palestine handed Malaysia another 6-0 bashing in their World Cup Group A qualifying match in Amman, Jordan.",online_post_1549,International,0.4610829274,0.0,0.0
64238,2015-11-12,00:00:00,Palestinian lawmaker detained by Israeli military court,"The story of the arrest and trial of Khalida Jarrar, a Palestinian parliamentarian representing the Popular Front for the Liberation of Palestine,",journal_57,International,0.529696116,0.27499999999999997,0.45
66603,2015-11-12,00:00:00,DC protests mark the end of PEP era  progressive except Palestine,"Morrison was referring to the model that evolved several years ago in Chicago, led by American Muslims for Palestine and the US Palestine",new_channel_976,International,0.39092965409999997,0.0,0.0
1287,2015-11-12,00:02:00,Microsoft Offers European Users Local Data Centers Via Deutsche Telekom After 'Safe Harbor' Judgment,"Microsoft has become one of the first large American companies to set up local data centers in Europe after a &quot;safe harbor&quot; pact, which had allowed easy flow of data between the European Union (EU) and U.S., was struck down last month by the European Court of Justice (ECJ). ",new_channel_717,Tech,0.5376745454999999,0.0824514991181658,0.21675485008818343
1189,2015-11-12,00:11:22,Why Debate An Economy Candidates Can't Control Or Predict?,"Candidates have revealed their plans to boost the economy, but history shows their talk will likely achieve more with voters than the economy",new_channel_1074,Finance,0.5780082454,0.25,0.75
1231,2015-11-12,00:20:13,Portfolios show Buhari's commitment to economy,The ministerial list and portfolios announced yesterday by President Muhammadu Buhari may have quenched investors' anxiety over his,journal_210,Finance,0.3269425708,0.0,0.0
1199,2015-11-12,00:40:15,Microsoft opens flagship Sydney store,Microsoft is opening its first bricks and mortar store outside North America in Sydney's CBD. The tech giant says the two-storey flagship store,journal_1337,Tech,0.6147841597,0.08333333333333333,0.4611111111111111
1290,2015-11-12,01:04:00,Microsoft launches Ethereum Blockchain-as-a-Service on Azure,Microsoft has become the latest and almost certainly th […] ,online_post_1301,Tech,0.6420833333,0.35714285714285715,0.7357142857142858
1198,2015-11-12,01:05:13,Public boards help boost Andy's economy,"Andy Economy owns Andy's Auto Body in Madison, where the government boards on which he serves did $38,154 in business during the past",online_post_163,Finance,0.4933830086,-0.25,0.25
1195,2015-11-12,01:06:17,Zipcar's Co-Founder Weighs In on the Sharing Economy,"Robin Chase, Zipcar's co-founder and author of &quot;Peers, Inc.,&quot; discusses the sharing economy with Bloomberg's Cory Johnson on &quot;Bloomberg",new_channel_175,Finance,0.55,0.0,0.0
1276,2015-11-12,01:12:00,Bio-economy: Sabah's niche in biochemical,Kota Kinabalu: The biochemical sector is the biggest potential in bio-economy for Sabah to go forward and complement the government's mission to be a high income developed nation by 2020. ,new_channel_1256,Finance,0.46473457100000004,0.08666666666666667,0.6133333333333334
1201,2015-11-12,01:21:10,China's Economy: the Rise of the Consumer,"Michael Kelly, global head of multi-assets at PineBridge Investments, discusses what's driving the global economy, the emergence of the",new_channel_175,Finance,0.5318850879,0.0,0.0
1480,2015-11-12,01:40:16,"Microsoft capitulates, announces German data centres","Call it """"""safe harbour"""""" in action: Microsoft has announced it's going to go along with Germany's data privacy concerns and start hosting Azure,",new_channel_1534,Tech,0.4930098914,0.3,0.3
1211,2015-11-12,01:40:18,Microsoft launches Surface Pro 4 in the UK with a Rudimental ...,"Last month, at an event in New York City, Microsoft unveiled its new generation of mobile hardware, including the Surface Book laptop and",new_channel_1040,Tech,0.6051129434,0.0909090909090909,0.3252525252525253
1206,,01:45:17,"Protect clean water, protect Montana's economy","It helps put money in the pockets of Montanans and strengthens our economy. Unfortunately, this common-sense rule is under attack in",journal_151,Finance,0.4682652114,-0.5,1.0
1280,2015-11-12,01:57:00,Eurozone economic lift-off still appears a long way off,"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. Official figures Friday are expected to show the single currency bloc, which comprises 330 million people ",journal_98,Finance,0.4318624644,0.07792207792207792,0.37987012987012986
1268,2015-11-12,02:00:14,China's unwilling consumers slow country's economic rebalancing,"China is trying to transition form being an investment to consumer-led economy, but the transition will take time. Bloomberg. by Keyu Jin.",journal_1466,Finance,0.37635288409999995,0.0,0.0
1213,2015-11-12,02:00:16,Fears About Emerging Economies Set to Dominate G20 Summit,"Russia's economy &quot;is contracting by maybe 5 percent this year """""" really struggling with the collapse in the oil prices, on top of the sanctions",online_post_1681,Finance,0.39352427479999996,0.35,0.35
1235,2015-11-12,02:00:24,World Bank paints mixed picture of economy,"The report also paints a mixed picture of Pakistan's economy, saying that the country will miss its annual growth rate target of 5.5% by one",journal_1524,Finance,0.43376061439999997,0.0,0.25
1293,2015-11-12,02:02:00,Microsoft and Amazon announce UK data centre plans,Microsoft and Amazon have separately announced plans to open new data centres in the UK next year. ,,Tech,0.5391002857,0.04545454545454545,0.3181818181818182
1212,2015-11-12,02:04:15,Treasury Secretary Lew on the 'Magic' of the US Economy,"As for the U.S. economy, Lew called it the 'bright spot,' compared to other countries, and said that vast amounts of progress had been made",journal_1901,Finance,0.4672933349,0.19166666666666668,0.725
1283,2015-11-12,02:07:00,Eurozone Economic Lift-Off Still Appears a Long Way Off,"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. ",journal_1071,Finance,0.5538712319,0.22727272727272727,0.5454545454545454
